//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
4926 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Guard - 22
4927 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Guard - 22
4928 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Guard - 22
4929 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Guard - 22
4930 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE
//Guard - 22
4931 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE
//Guard - 22
4932 - 280 -1 -1 -1 4 1 60 63 MELEE -1 -1 PASSIVE
//Albino bat - 52
4933 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE
//Giant mosquito - 13
4934 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE
//Jungle horror - 70
4935 - 280 -1 -1 -1 4 1 60 63 MELEE -1 -1 PASSIVE
//Jungle horror - 70
4936 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Jungle horror - 70
4937 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Jungle horror - 70
4942 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Jungle horror - 70
4943 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Cave horror - 70
4944 - 260 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Ankou - 75
4945 - 260 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Ankou - 82
4971 - 470 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Ankou - 86
4972 - 2000 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Ghost - 77
4989 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Ghost - 76
4990 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Flesh Crawler - 28
4991 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Flesh Crawler - 35
4992 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Flesh Crawler - 41
5080 - 100 -1 -1 -1 4 3 5 2 MELEE -1 -1 PASSIVE
//Zombie - 30
5137 - 400 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie - 44
5144 - 810 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Zombie - 53
5145 - 1200 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Giant rat - 26
5168 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Rat - 1
5169 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Giant spider - 50
5170 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Spider - 24
5176 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Scorpion - 59
5181 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Scorpion - 37
5184 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Minotaur - 12
5187 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Minotaur - 27
5188 - 1400 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5190 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Goblin - 13
5193 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Goblin - 11
5229 - 0 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Goblin - 16
5237 - 0 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Goblin - 25
5247 - 2500 -1 -1 -1 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Goblin - 16
5248 - 450 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Rat - 1
5250 - 500 -1 -1 -1 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Gorak - 145
5254 - 500 -1 -1 -1 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Stag - 15
5293 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Tree spirit - 14
5294 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5295 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5296 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5297 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5298 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5299 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5300 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5301 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5302 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5303 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5304 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5305 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5306 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5307 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5308 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Goblin - 5
5309 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Bandos avatar - 125
5310 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Jake - 37
5311 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Wilson - 37
5312 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Fortress guard - 20
5313 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Fortress guard - 20
5314 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Fortress guard - 20
5315 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Fortress guard - 20
5316 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Dark wizard - 7
5317 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Dark wizard - 7
5318 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Dark wizard - 20
5319 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Baby blue dragon - 48
5320 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Baby blue dragon - 48
5321 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Baby red dragon - 48
5322 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Baby red dragon - 48
5323 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Red dragon - 152
5324 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Red dragon - 152
5325 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Red dragon - 152
5326 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Red dragon - 152
5327 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Black dragon - 227
5328 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Black dragon - 227
5329 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Black dragon - 227
5330 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Black dragon - 227
5331 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Green dragon - 79
5342 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Green dragon - 79
5343 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Green dragon - 79
5344 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Green dragon - 79
5345 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Blue dragon - 111
5346 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Blue dragon - 111
5347 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Blue dragon - 111
5348 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Blue dragon - 111
5349 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ice giant - 53
5350 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ice giant - 53
5351 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ice giant - 53
5352 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Moss giant - 42
5353 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Hill Giant - 28
5355 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Hill Giant - 28
5356 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Hill Giant - 28
5357 - 600 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Hill Giant - 28
5358 - 600 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE
//Waterfiend - 115
5361 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Brutal green dragon - 227
5362 - 1750 12252 12251 12250 5 1 60 182 SPECIAL2 -1 -1 AGRESSIVE
//Mithril dragon - 304
5363 - 2000 -1 -1 -1 5 1 60 350 MELEE -1 -1 AGRESSIVE
//Confused barbarian - 132
5364 - 1240 -1 -1 -1 4 1 60 210 MELEE -1 -1 PASSIVE
//Skeleton - 60
5365 - 560 -1 -1 -1 5 1 40 50 MELEE -1 -1 AGRESSIVE
//Skeleton - 60
5366 - 560 -1 -1 -1 5 1 40 50 MELEE -1 -1 AGRESSIVE
//Skeleton - 85
5367 - 790 -1 -1 -1 5 1 40 70 MELEE -1 -1 AGRESSIVE
//Skeleton - 85
5368 - 790 -1 -1 -1 5 1 40 70 MELEE -1 -1 AGRESSIVE
//Ghost - 77
5369 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 77
5370 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 77
5371 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zombie - 30
5375 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 30
5376 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 44
5377 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 44
5378 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 53
5379 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 53
5380 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Skeleton - 77
5381 - 740 -1 -1 -1 5 1 40 60 MELEE -1 -1 AGRESSIVE
//Giant Skeleton - 100
5384 - 830 -1 -1 -1 5 1 40 90 MELEE -1 -1 AGRESSIVE
//Skeleton Mage - 94
5385 - 790 -1 -1 -1 5 1 40 60 MAGE -1 -1 AGRESSIVE
//Skeleton - 77
5386 - 690 -1 -1 -1 5 1 40 60 MELEE -1 -1 AGRESSIVE
//Moss giant - 48
5393 - 560 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Vampyre juvenile - 45
5404 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Vampyre juvenile - 45
5413 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vanstrom Klause - 169
5414 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
5417 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
5418 - 820 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
5420 - 650 -1 -1 -1 6 1 60 190 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
5421 - 650 -1 -1 -1 6 1 60 190 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
5452 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
5453 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
5454 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5455 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
5472 - 1500 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
5473 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
5474 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5475 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE
//Vyrewatch - 120
5521 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
5522 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
5523 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE
//Vyrelady - 194
5525 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
5526 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
5527 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE
//Vyrelord - 194
5529 - 500 -1 -1 -1 5 1 60 24 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
5593 - 900 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
5594 - 350 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Vyrewatch - 130
5595 - 350 -1 -1 -1 5 1 60 50 MELEE -1 -1 PASSIVE
//Vyrewatch - 140
5596 - 600 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5597 - 180 -1 -1 -1 4 1 60 300 MELEE -1 -1 PASSIVE
//Vyrewatch - 120
5603 - 240 -1 -1 -1 5 1 60 40 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
5629 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
5630 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5631 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
5632 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
5633 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
5634 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5635 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
5636 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
5637 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
5638 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5639 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
5640 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
5641 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
5642 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
5643 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5644 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5645 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
5646 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5647 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
5648 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
5649 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Slug Prince - 62
5650 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant Lobster - 45
5651 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Earth elemental - 35
5652 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant crypt rat - 76
5653 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant crypt rat - 76
5654 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
5655 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
5656 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
5657 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant rat - 6
5658 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant rat - 6
5659 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Dungeon rat - 12
5660 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Dungeon rat - 12
5661 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Goat - 23
5662 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Goat - 23
5663 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Billy Goat - 33
5664 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Goat - 23
5665 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Barrelchest - 170
5666 - 1340 5895 5897 5898 4 1 60 350 MELEE -1 -1 AGRESSIVE
//Billy Goat - 33
5750 - 930 -1 -1 -1 5 1 60 10 MELEE -1 -1 PASSIVE
//Dungeon rat - 12
5751 - 520 6012 -1 6014 4 1 60 53 MELEE -1 -1 PASSIVE
//Dungeon rat - 12
5829 - 50 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Giant rat - 3
5842 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Giant rat - 3
5843 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Giant rat - 26
5844 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Giant rat - 26
5845 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Baby Roc - 75
5846 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Giant Roc - 172
5847 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Mercenary - 45
5848 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Mercenary - 45
5849 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Mercenary - 45
5850 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Mercenary - 45
5851 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Kebbit - 13
5860 - 350 -1 -1 -1 4 1 60 30 MAGE -1 -1 AGRESSIVE
//Double agent - 65
5902 - 1800 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Double agent - 108
5903 - 2300 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Ram - 2
5904 - 900 -1 -1 -1 4 1 60 280 MELEE -1 -1 PASSIVE
//Ram - 2
5905 - 1400 -1 -1 -1 4 1 60 210 MELEE -1 -1 AGRESSIVE
//Ram - 2
5906 - 590 -1 -1 -1 4 1 60 180 MELEE -1 -1 AGRESSIVE
//Ogre shaman - 113
5908 - 300 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Ogre shaman - 113
5919 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
5920 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
5923 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Nial Swiftfling - 156
5924 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
5926 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
5927 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Penance Ranger - 21
5928 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Penance Ranger - 72
5929 - 160 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Penance Queen - 209
5993 - 1010 -1 -1 -1 4 1 60 130 MELEE -1 -1 PASSIVE
//Queen spawn - 63
5996 - 1600 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE
//Scarab mage - 93
6006 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Scarab mage - 66
6007 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6008 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6009 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6010 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6011 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6012 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6013 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6014 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6015 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6016 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6017 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6018 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6019 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6020 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6021 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6022 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6023 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6024 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6025 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6026 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 18
6027 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 18
6028 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6029 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6030 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6031 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6032 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6033 - 600 -1 -1 -1 5 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6034 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6035 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6036 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6037 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6038 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6039 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6040 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6041 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 24
6042 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 25
6043 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 25
6044 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 25
6045 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie - 25
6046 - 740 -1 -1 -1 4 1 60 74 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6052 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6078 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6079 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6080 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6081 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6088 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Ghost - 19
6089 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Ghost - 19
