//Unpacked NPC drops dump - by Emperor
//When setting "isRare" to true; it will create a drop with all values set to 0.
//Format: [npcId]: itemId, rate, min-amt, max-amt, isRare
[4411]: 1203, 47.0, 1, 1, false
[4411]: 884, 45.0, 1, 3, false
[4411]: 1153, 42.0, 1, 1, false
[4411]: 556, 82.0, 1, 2, false
[4411]: 557, 84.0, 4, 4, false
[4411]: 559, 84.0, 7, 7, false
[4411]: 555, 90.0, 6, 6, false
[4411]: 558, 58.0, 2, 6, false
[4411]: 565, 53.0, 1, 1, false
[4411]: 562, 38.0, 1, 1, false
[4411]: 561, 9.0, 1, 1, false
[4411]: 199, 73.0, 1, 1, false
[4411]: 201, 68.0, 1, 1, false
[4411]: 203, 59.0, 1, 1, false
[4411]: 205, 64.0, 1, 1, false
[4411]: 207, 40.0, 1, 1, false
[4411]: 209, 44.0, 1, 1, false
[4411]: 211, 54.0, 1, 1, false
[4411]: 213, 42.0, 1, 1, false
[4411]: 215, 37.0, 1, 1, false
[4411]: 2485, 44.0, 1, 1, false
[4411]: 217, 25.0, 1, 1, false
[4411]: 1438, 91.0, 1, 1, false
[4411]: 1917, 95.0, 1, 1, false
[4411]: 2307, 88.0, 1, 1, false
[4411]: 1965, 79.0, 1, 1, false
[4411]: 526, 50.0, 1, 1, false
[4411]: 995, 75.0, 2000, 3000, false
[4411]: 288, 65.0, 1, 1, false
[4411]: 1987, 67.0, 1, 1, false
[4411]: 2138, 60.0, 1, 1, false
[4411]: 1009, 37.0, 1, 1, false
[4411]: 1440, 29.0, 1, 1, false
[4411]: 946, 35.0, 1, 1, false
[4411]: 1448, 40.0, 1, 1, false
[4411]: 438, 7.0, 1, 1, false
[4412]: 526, 100.0, 1, 1, false
[4412]: 1203, 98.0, 1, 1, false
[4412]: 1139, 81.0, 1, 1, false
[4412]: 882, 93.0, 1, 4, false
[4412]: 1277, 89.0, 1, 1, false
[4412]: 877, 79.0, 8, 8, false
[4412]: 556, 70.0, 1, 1, false
[4412]: 1237, 69.0, 1, 1, false
[4412]: 1173, 56.0, 1, 1, false
[4412]: 1103, 63.0, 1, 1, false
[4412]: 1351, 28.0, 1, 1, false
[4412]: 825, 25.0, 5, 5, false
[4412]: 1189, 28.0, 1, 1, false
[4412]: 1321, 51.0, 1, 1, false
[4412]: 1007, 33.0, 1, 1, false
[4412]: 1203, 51.0, 1, 1, false
[4412]: 884, 35.0, 1, 3, false
[4412]: 1153, 37.0, 1, 1, false
[4412]: 556, 91.0, 1, 2, false
[4412]: 557, 79.0, 4, 4, false
[4412]: 559, 81.0, 7, 7, false
[4412]: 555, 98.0, 6, 6, false
[4412]: 558, 57.0, 2, 6, false
[4412]: 565, 26.0, 1, 1, false
[4412]: 562, 27.0, 1, 1, false
[4412]: 561, 3.0, 1, 1, false
[4412]: 199, 74.0, 1, 1, false
[4412]: 201, 57.0, 1, 1, false
[4412]: 203, 59.0, 1, 1, false
[4412]: 205, 61.0, 1, 1, false
[4412]: 207, 43.0, 1, 1, false
[4412]: 209, 34.0, 1, 1, false
[4412]: 211, 46.0, 1, 1, false
[4412]: 213, 27.0, 1, 1, false
[4412]: 215, 38.0, 1, 1, false
[4412]: 2485, 34.0, 1, 1, false
[4412]: 217, 47.0, 1, 1, false
[4412]: 1438, 75.0, 1, 1, false
[4412]: 1917, 97.0, 1, 1, false
[4412]: 2307, 91.0, 1, 1, false
[4412]: 1965, 82.0, 1, 1, false
[4412]: 526, 50.0, 1, 1, false
[4412]: 995, 75.0, 600, 1200, false
[4412]: 288, 74.0, 1, 1, false
[4412]: 1987, 68.0, 1, 1, false
[4412]: 2138, 68.0, 1, 1, false
[4412]: 1009, 32.0, 1, 1, false
[4412]: 1440, 28.0, 1, 1, false
[4412]: 946, 32.0, 1, 1, false
[4412]: 1448, 49.0, 1, 1, false
[4412]: 438, 78.0, 1, 1, false
[13]: 526, 100.0, 1, 1, false
[13]: 556, 93.0, 5, 12, false
[13]: 554, 79.0, 5, 12, false
[13]: 555, 99.0, 5, 12, false
[13]: 557, 95.0, 5, 12, false
[13]: 559, 78.0, 5, 12, false
[13]: 558, 99.0, 5, 12, false
[13]: 562, 49.0, 2, 10, false
[13]: 561, 29.0, 2, 2, false
[13]: 563, 27.0, 2, 2, false
[13]: 565, 52.0, 2, 2, false
[13]: 1379, 87.0, 1, 1, false
[13]: 579, 43.0, 1, 1, false
[13]: 577, 32.0, 1, 1, false
[13]: 995, 76.0, 1, 1, false
[13]: 1448, 93.0, 1, 1, false
[13]: 1440, 83.0, 1, 1, false
[13]: 1442, 98.0, 1, 1, false
[13]: 1444, 35.0, 1, 1, false
[4414]: 995, 75.0, 1000, 3000, false
[4414]: 2859, 100.0, 1, 1, false
[14]: 199, 89.0, 1, 1, false
[14]: 201, 78.0, 1, 1, false
[14]: 203, 99.0, 1, 1, false
[14]: 205, 95.0, 1, 1, false
[14]: 207, 71.0, 1, 1, false
[14]: 213, 57.0, 1, 1, false
[14]: 211, 72.0, 1, 1, false
[14]: 209, 56.0, 1, 1, false
[14]: 2485, 48.0, 1, 1, false
[14]: 215, 44.0, 1, 1, false
[14]: 217, 35.0, 1, 1, false
[14]: 563, 1.0, 2, 2, false
[14]: 562, 1.0, 3, 3, false
[14]: 555, 1.0, 9, 9, false
[14]: 557, 1.0, 25, 27, false
[14]: 554, 1.0, 9, 9, false
[14]: 995, 1.0, 1, 9, false
[14]: 229, 1.0, 1, 1, false
[14]: 538, 1.0, 1, 1, false
[14]: 538, 1.0, 1, 1, false
[14]: 225, 67.0, 1, 1, false
[14]: 1203, 1.0, 1, 1, false
[14]: 175, 1.0, 1, 1, false
[14]: 227, 1.0, 1, 1, false
[4415]: 526, 100.0, 1, 1, false
[15]: 526, 100.0, 1, 1, false
[4385]: 526, 100.0, 1, 1, false
[4385]: 532, 100.0, 1, 1, false
[4385]: 199, 98.0, 1, 1, false
[4385]: 201, 79.0, 1, 1, false
[4385]: 203, 82.0, 1, 1, false
[4385]: 205, 79.0, 1, 1, false
[4385]: 207, 74.0, 1, 1, false
[4385]: 209, 63.0, 1, 1, false
[4385]: 211, 63.0, 1, 1, false
[4385]: 213, 70.0, 1, 1, false
[4385]: 215, 54.0, 1, 1, false
[4385]: 217, 27.0, 1, 1, false
[4385]: 2485, 35.0, 1, 1, false
[4385]: 1203, 86.0, 1, 1, false
[4385]: 1137, 83.0, 1, 1, false
[4385]: 882, 84.0, 1, 1, false
[4385]: 1420, 81.0, 1, 1, false
[4385]: 1349, 82.0, 1, 1, false
[4385]: 1199, 61.0, 1, 1, false
[4385]: 884, 58.0, 1, 12, false
[4385]: 1279, 55.0, 1, 1, false
[4385]: 1323, 48.0, 1, 1, false
[4385]: 886, 51.0, 1, 1, false
[4385]: 2366, 6.0, 1, 1, false
[4385]: 830, 6.0, 5, 5, false
[4385]: 1247, 9.0, 1, 1, false
[4385]: 556, 78.0, 1, 12, false
[4385]: 555, 93.0, 1, 2, false
[4385]: 557, 94.0, 1, 1, false
[4385]: 554, 75.0, 2, 2, false
[4385]: 558, 79.0, 1, 2, false
[4385]: 562, 72.0, 2, 3, false
[4385]: 561, 70.0, 1, 2, false
[4385]: 564, 56.0, 2, 2, false
[4385]: 563, 67.0, 2, 2, false
[4385]: 1623, 57.0, 1, 1, false
[4385]: 1621, 27.0, 1, 1, false
[4385]: 1619, 33.0, 1, 1, false
[4385]: 1617, 8.0, 1, 1, false
[4385]: 995, 99.0, 1, 1, false
[4385]: 1925, 57.0, 1, 1, false
[4385]: 1947, 56.0, 1, 1, false
[4385]: 440, 63.0, 1, 1, false
[4385]: 2349, 58.0, 1, 1, false
[4385]: 1442, 27.0, 1, 1, false
[4385]: 1452, 45.0, 1, 1, false
[4385]: 1462, 27.0, 1, 1, false
[4385]: 0, 0.0, 0, 0, true
[4385]: 987, 2.0, 1, 1, false
[4385]: 985, 3.0, 1, 1, false
[4384]: 526, 100.0, 1, 1, false
[4384]: 532, 100.0, 1, 1, false
[4384]: 199, 75.0, 1, 1, false
[4384]: 201, 97.0, 1, 1, false
[4384]: 203, 85.0, 1, 1, false
[4384]: 205, 88.0, 1, 1, false
[4384]: 207, 65.0, 1, 1, false
[4384]: 209, 65.0, 1, 1, false
[4384]: 211, 61.0, 1, 1, false
[4384]: 213, 63.0, 1, 1, false
[4384]: 215, 48.0, 1, 1, false
[4384]: 217, 41.0, 1, 1, false
[4384]: 2485, 39.0, 1, 1, false
[4384]: 1203, 83.0, 1, 1, false
[4384]: 1137, 94.0, 1, 1, false
[4384]: 882, 76.0, 1, 1, false
[4384]: 1420, 76.0, 1, 1, false
[4384]: 1349, 89.0, 1, 1, false
[4384]: 1199, 61.0, 1, 1, false
[4384]: 884, 74.0, 1, 12, false
[4384]: 1279, 71.0, 1, 1, false
[4384]: 1323, 30.0, 1, 1, false
[4384]: 886, 54.0, 1, 1, false
[4384]: 2366, 3.0, 1, 1, false
[4384]: 830, 7.0, 5, 5, false
[4384]: 1247, 3.0, 1, 1, false
[4384]: 556, 96.0, 1, 12, false
[4384]: 555, 84.0, 1, 2, false
[4384]: 557, 95.0, 1, 1, false
[4384]: 554, 81.0, 2, 2, false
[4384]: 558, 89.0, 1, 2, false
[4384]: 562, 72.0, 2, 3, false
[4384]: 561, 64.0, 1, 2, false
[4384]: 564, 59.0, 2, 2, false
[4384]: 563, 60.0, 2, 2, false
[4384]: 1623, 66.0, 1, 1, false
[4384]: 1621, 42.0, 1, 1, false
[4384]: 1619, 26.0, 1, 1, false
[4384]: 1617, 72.0, 1, 1, false
[4384]: 995, 78.0, 1, 1, false
[4384]: 1925, 60.0, 1, 1, false
[4384]: 1947, 69.0, 1, 1, false
[4384]: 440, 67.0, 1, 1, false
[4384]: 2349, 72.0, 1, 1, false
[4384]: 1442, 33.0, 1, 1, false
[4384]: 1452, 34.0, 1, 1, false
[4384]: 1462, 43.0, 1, 1, false
[4384]: 0, 0.0, 0, 0, true
[4384]: 987, 68.0, 1, 1, false
[4384]: 985, 8.0, 1, 1, false
[16]: 526, 100.0, 1, 1, false
[16]: 555, 59.0, 7, 7, false
[16]: 557, 62.0, 4, 4, false
[16]: 554, 73.0, 6, 6, false
[16]: 558, 65.0, 9, 9, false
[16]: 562, 43.0, 2, 2, false
[16]: 559, 9.0, 7, 7, false
[16]: 199, 90.0, 1, 1, false
[16]: 201, 68.0, 1, 1, false
[16]: 203, 60.0, 1, 1, false
[16]: 205, 72.0, 1, 1, false
[16]: 207, 72.0, 1, 1, false
[16]: 213, 59.0, 1, 1, false
[16]: 209, 67.0, 1, 1, false
[16]: 211, 30.0, 1, 1, false
[16]: 215, 28.0, 1, 1, false
[16]: 217, 32.0, 1, 1, false
[16]: 2485, 35.0, 1, 1, false
[16]: 556, 94.0, 1, 1, false
[16]: 877, 79.0, 1, 2, false
[16]: 882, 59.0, 7, 7, false
[16]: 1203, 64.0, 1, 1, false
[16]: 1139, 69.0, 1, 1, false
[16]: 1381, 48.0, 1, 1, false
[16]: 995, 93.0, 1, 1, false
[16]: 1438, 68.0, 1, 1, false
[16]: 1440, 73.0, 1, 1, false
[16]: 1965, 58.0, 1, 1, false
[16]: 313, 63.0, 1, 1, false
[16]: 436, 56.0, 1, 1, false
[16]: 438, 63.0, 1, 1, false
[19]: 526, 100.0, 1, 1, false
[19]: 555, 77.0, 1, 20, false
[19]: 559, 91.0, 1, 9, false
[19]: 558, 95.0, 5, 12, false
[19]: 562, 61.0, 2, 12, false
[19]: 561, 63.0, 4, 12, false
[19]: 563, 41.0, 2, 12, false
[19]: 565, 29.0, 2, 12, false
[19]: 1293, 75.0, 1, 1, false
[19]: 1281, 84.0, 1, 1, false
[19]: 888, 77.0, 5, 9, false
[19]: 890, 66.0, 2, 7, false
[19]: 1141, 95.0, 1, 1, false
[19]: 830, 47.0, 5, 5, false
[19]: 1623, 43.0, 1, 1, false
[19]: 1621, 9.0, 1, 1, false
[19]: 1619, 6.0, 1, 1, false
[19]: 1617, 4.0, 1, 1, false
[19]: 199, 67.0, 1, 1, false
[19]: 201, 68.0, 1, 1, false
[19]: 203, 72.0, 1, 1, false
[19]: 205, 61.0, 1, 1, false
[19]: 207, 74.0, 1, 1, false
[19]: 209, 43.0, 1, 1, false
[19]: 211, 44.0, 1, 1, false
[19]: 213, 35.0, 1, 1, false
[19]: 215, 46.0, 1, 1, false
[19]: 2485, 46.0, 1, 1, false
[19]: 217, 49.0, 1, 1, false
[19]: 5318, 84.0, 4, 4, false
[19]: 5322, 90.0, 3, 3, false
[19]: 5324, 87.0, 4, 4, false
[19]: 5319, 99.0, 4, 4, false
[19]: 5320, 68.0, 3, 3, false
[19]: 5321, 73.0, 2, 2, false
[19]: 5323, 30.0, 2, 2, false
[19]: 995, 85.0, 1, 2, false
[19]: 1933, 29.0, 1, 1, false
[19]: 2335, 55.0, 1, 1, false
[19]: 440, 72.0, 1, 1, false
[19]: 2351, 85.0, 1, 1, false
[19]: 1462, 5.0, 1, 1, false
[19]: 987, 3.0, 1, 1, false
[19]: 985, 3.0, 1, 1, false
[4386]: 526, 100.0, 1, 1, false
[4386]: 532, 100.0, 1, 1, false
[4386]: 199, 75.0, 1, 1, false
[4386]: 201, 78.0, 1, 1, false
[4386]: 203, 78.0, 1, 1, false
[4386]: 205, 87.0, 1, 1, false
[4386]: 207, 59.0, 1, 1, false
[4386]: 209, 67.0, 1, 1, false
[4386]: 211, 65.0, 1, 1, false
[4386]: 213, 65.0, 1, 1, false
[4386]: 215, 52.0, 1, 1, false
[4386]: 217, 43.0, 1, 1, false
[4386]: 2485, 52.0, 1, 1, false
[4386]: 1203, 91.0, 1, 1, false
[4386]: 1137, 88.0, 1, 1, false
[4386]: 882, 88.0, 1, 1, false
[4386]: 1420, 80.0, 1, 1, false
[4386]: 1349, 81.0, 1, 1, false
[4386]: 1199, 56.0, 1, 1, false
[4386]: 884, 60.0, 1, 12, false
[4386]: 1279, 63.0, 1, 1, false
[4386]: 1323, 47.0, 1, 1, false
[4386]: 886, 39.0, 1, 1, false
[4386]: 2366, 4.0, 1, 1, false
[4386]: 830, 5.0, 5, 5, false
[4386]: 1247, 9.0, 1, 1, false
[4386]: 556, 77.0, 1, 12, false
[4386]: 555, 85.0, 1, 2, false
[4386]: 557, 76.0, 1, 1, false
[4386]: 554, 79.0, 2, 2, false
[4386]: 558, 95.0, 1, 2, false
[4386]: 562, 56.0, 2, 3, false
[4386]: 561, 69.0, 1, 2, false
[4386]: 564, 60.0, 2, 2, false
[4386]: 563, 60.0, 2, 2, false
[4386]: 1623, 56.0, 1, 1, false
[4386]: 1621, 41.0, 1, 1, false
[4386]: 1619, 50.0, 1, 1, false
[4386]: 1617, 7.0, 1, 1, false
[4386]: 995, 93.0, 1, 1, false
[4386]: 1925, 69.0, 1, 1, false
[4386]: 1947, 72.0, 1, 1, false
[4386]: 440, 55.0, 1, 1, false
[4386]: 2349, 74.0, 1, 1, false
[4386]: 1442, 46.0, 1, 1, false
[4386]: 1452, 53.0, 1, 1, false
[4386]: 1462, 26.0, 1, 1, false
[4386]: 0, 0.0, 0, 0, true
[4386]: 987, 8.0, 1, 1, false
[4386]: 985, 5.0, 1, 1, false
[18]: 526, 100.0, 1, 1, false
[18]: 558, 78.0, 9, 9, false
[18]: 554, 78.0, 6, 6, false
[18]: 557, 79.0, 4, 4, false
[18]: 562, 36.0, 2, 2, false
[18]: 563, 1.0, 1, 1, false
[18]: 1137, 61.0, 1, 1, false
[18]: 1139, 78.0, 1, 1, false
[18]: 1203, 72.0, 1, 1, false
[18]: 882, 82.0, 7, 7, false
[18]: 877, 66.0, 1, 7, false
[18]: 1381, 63.0, 1, 1, false
[18]: 556, 67.0, 1, 1, false
[18]: 199, 68.0, 1, 1, false
[18]: 201, 68.0, 1, 1, false
[18]: 203, 66.0, 1, 1, false
[18]: 205, 66.0, 1, 1, false
[18]: 207, 65.0, 1, 1, false
[18]: 209, 64.0, 1, 1, false
[18]: 211, 65.0, 1, 1, false
[18]: 213, 63.0, 1, 1, false
[18]: 215, 70.0, 1, 1, false
[18]: 2485, 71.0, 1, 1, false
[18]: 217, 73.0, 1, 1, false
[18]: 995, 88.0, 1, 3, false
[18]: 436, 73.0, 1, 1, false
[18]: 1965, 67.0, 1, 1, false
[18]: 313, 77.0, 1, 1, false
[18]: 1440, 55.0, 1, 1, false
[4389]: 559, 80.0, 1, 3, false
[4389]: 4696, 94.0, 1, 2, false
[4389]: 554, 75.0, 1, 42, false
[4389]: 561, 36.0, 1, 5, false
[4389]: 1462, 8.0, 1, 1, false
[4389]: 1623, 55.0, 1, 1, false
[4389]: 1621, 56.0, 1, 1, false
[4389]: 1619, 25.0, 1, 1, false
[4389]: 1617, 3.0, 1, 1, false
[4389]: 199, 87.0, 1, 1, false
[4389]: 201, 91.0, 1, 1, false
[4389]: 203, 89.0, 1, 1, false
[4389]: 205, 93.0, 1, 1, false
[4389]: 209, 64.0, 1, 1, false
[4389]: 207, 73.0, 1, 1, false
[4389]: 211, 70.0, 1, 1, false
[4389]: 213, 30.0, 1, 1, false
[4389]: 215, 52.0, 1, 1, false
[4389]: 2485, 27.0, 1, 1, false
[4389]: 217, 35.0, 1, 1, false
[4389]: 2998, 2.0, 1, 1, false
[4389]: 995, 75.0, 4000, 6000, false
[4389]: 440, 76.0, 1, 1, false
[4389]: 592, 89.0, 1, 1, false
[4389]: 2355, 93.0, 1, 1, false
[4389]: 1165, 74.0, 1, 1, false
[4389]: 2366, 6.0, 1, 1, false
[4389]: 987, 1.0, 1, 1, false
[4389]: 985, 8.0, 1, 1, false
[4389]: 0, 0.0, 0, 0, true
[21]: 526, 100.0, 1, 1, false
[20]: 526, 100.0, 1, 1, false
[20]: 217, 44.0, 1, 1, false
[20]: 2485, 4.0, 1, 1, false
[20]: 215, 68.0, 1, 1, false
[20]: 213, 8.0, 1, 1, false
[20]: 211, 1.0, 1, 1, false
[20]: 209, 36.0, 1, 1, false
[20]: 207, 49.0, 1, 1, false
[20]: 205, 61.0, 1, 1, false
[20]: 203, 58.0, 1, 1, false
[20]: 201, 83.0, 1, 1, false
[20]: 199, 87.0, 1, 1, false
[20]: 1281, 81.0, 1, 1, false
[20]: 1295, 69.0, 1, 1, false
[20]: 1157, 72.0, 1, 1, false
[20]: 555, 85.0, 30, 30, false
[20]: 565, 54.0, 1, 1, false
[20]: 830, 35.0, 5, 5, false
[20]: 2359, 69.0, 1, 1, false
[20]: 2353, 57.0, 1, 1, false
[20]: 2351, 95.0, 1, 1, false
[20]: 1462, 48.0, 1, 1, false
[20]: 1458, 63.0, 1, 1, false
[20]: 987, 49.0, 1, 1, false
[20]: 985, 45.0, 1, 1, false
[20]: 2366, 7.0, 1, 1, false
[20]: 1623, 56.0, 1, 1, false
[20]: 1621, 60.0, 1, 1, false
[20]: 1619, 62.0, 1, 1, false
[20]: 1617, 36.0, 1, 1, false
[20]: 995, 84.0, 2, 120, false
[4391]: 559, 77.0, 1, 3, false
[4391]: 4696, 88.0, 1, 2, false
[4391]: 554, 77.0, 1, 42, false
[4391]: 561, 32.0, 1, 5, false
[4391]: 1462, 9.0, 1, 1, false
[4391]: 1623, 58.0, 1, 1, false
[4391]: 1621, 63.0, 1, 1, false
[4391]: 1619, 54.0, 1, 1, false
[4391]: 1617, 9.0, 1, 1, false
[4391]: 199, 75.0, 1, 1, false
[4391]: 201, 90.0, 1, 1, false
[4391]: 203, 90.0, 1, 1, false
[4391]: 205, 93.0, 1, 1, false
[4391]: 209, 59.0, 1, 1, false
[4391]: 207, 67.0, 1, 1, false
[4391]: 211, 65.0, 1, 1, false
[4391]: 213, 38.0, 1, 1, false
[4391]: 215, 48.0, 1, 1, false
[4391]: 2485, 39.0, 1, 1, false
[4391]: 217, 45.0, 1, 1, false
[4391]: 2998, 7.0, 1, 1, false
[4391]: 995, 75.0, 6000, 6754, false
[4391]: 440, 77.0, 1, 1, false
[4391]: 592, 92.0, 1, 1, false
[4391]: 2355, 90.0, 1, 1, false
[4391]: 1165, 58.0, 1, 1, false
[4391]: 2366, 4.0, 1, 1, false
[4391]: 987, 3.0, 1, 1, false
[4391]: 985, 2.0, 1, 1, false
[4391]: 0, 0.0, 0, 0, true
[23]: 526, 100.0, 1, 1, false
[4390]: 559, 78.0, 1, 3, false
[4390]: 4696, 82.0, 1, 2, false
[4390]: 554, 93.0, 1, 42, false
[4390]: 561, 26.0, 1, 5, false
[4390]: 1462, 3.0, 1, 1, false
[4390]: 1623, 61.0, 1, 1, false
[4390]: 1621, 65.0, 1, 1, false
[4390]: 1619, 32.0, 1, 1, false
[4390]: 1617, 3.0, 1, 1, false
[4390]: 199, 94.0, 1, 1, false
[4390]: 201, 85.0, 1, 1, false
[4390]: 203, 89.0, 1, 1, false
[4390]: 205, 76.0, 1, 1, false
[4390]: 209, 55.0, 1, 1, false
[4390]: 207, 64.0, 1, 1, false
[4390]: 211, 65.0, 1, 1, false
[4390]: 213, 31.0, 1, 1, false
[4390]: 215, 48.0, 1, 1, false
[4390]: 2485, 45.0, 1, 1, false
[4390]: 217, 40.0, 1, 1, false
[4390]: 2998, 57.0, 1, 1, false
[4390]: 995, 75.0, 5432, 6000, false
[4390]: 440, 75.0, 1, 1, false
[4390]: 592, 88.0, 1, 1, false
[4390]: 2355, 91.0, 1, 1, false
[4390]: 1165, 62.0, 1, 1, false
[4390]: 2366, 7.0, 1, 1, false
[4390]: 987, 7.0, 1, 1, false
[4390]: 985, 2.0, 1, 1, false
[4390]: 0, 0.0, 0, 0, true
[4393]: 526, 100.0, 1, 1, false
[4393]: 199, 84.0, 1, 1, false
[4393]: 201, 90.0, 1, 1, false
[4393]: 203, 88.0, 1, 1, false
[4393]: 205, 25.0, 1, 1, false
[4393]: 207, 42.0, 1, 1, false
[4393]: 209, 63.0, 1, 1, false
[4393]: 211, 67.0, 1, 1, false
[4393]: 213, 36.0, 1, 1, false
[4393]: 215, 7.0, 1, 1, false
[4393]: 2485, 9.0, 1, 1, false
[4393]: 217, 9.0, 1, 1, false
[4393]: 1351, 61.0, 1, 1, false
[4393]: 1291, 55.0, 1, 1, false
[4393]: 1139, 71.0, 1, 1, false
[4393]: 1189, 71.0, 1, 1, false
[4393]: 1203, 74.0, 1, 1, false
[4393]: 1349, 74.0, 1, 1, false
[4393]: 1420, 92.0, 1, 1, false
[4393]: 884, 70.0, 5, 8, false
[4393]: 886, 77.0, 5, 32, false
[4393]: 888, 62.0, 1, 2, false
[4393]: 830, 52.0, 5, 5, false
[4393]: 2366, 4.0, 1, 1, false
[4393]: 556, 72.0, 1, 1, false
[4393]: 1623, 30.0, 1, 1, false
[4393]: 1621, 38.0, 1, 1, false
[4393]: 1619, 28.0, 1, 1, false
[4393]: 1617, 6.0, 1, 1, false
[4393]: 1631, 8.0, 1, 1, false
[4393]: 562, 58.0, 4, 4, false
[4393]: 556, 59.0, 3, 3, false
[4393]: 554, 56.0, 3, 7, false
[4393]: 558, 73.0, 3, 5, false
[4393]: 559, 72.0, 3, 3, false
[4393]: 561, 37.0, 5, 5, false
[4393]: 563, 60.0, 2, 2, false
[4393]: 564, 55.0, 2, 2, false
[4393]: 1462, 4.0, 1, 1, false
[4393]: 3420, 95.0, 2, 2, false
[4393]: 6476, 85.0, 1, 1, false
[4393]: 313, 77.0, 1, 9, false
[4393]: 590, 62.0, 1, 1, false
[4393]: 1917, 70.0, 1, 1, false
[4393]: 436, 68.0, 1, 1, false
[4393]: 441, 69.0, 6, 6, false
[4393]: 438, 55.0, 1, 1, false
[4393]: 592, 70.0, 1, 1, false
[4393]: 221, 62.0, 1, 1, false
[4393]: 2331, 8.0, 1, 1, false
[4393]: 987, 31.0, 1, 1, false
[4393]: 0, 0.0, 0, 0, true
[4393]: 995, 75.0, 7000, 9000, false
[25]: 526, 100.0, 1, 1, false
[25]: 882, 69.0, 7, 7, false
[25]: 877, 66.0, 2, 7, false
[25]: 1203, 73.0, 1, 1, false
[25]: 1139, 59.0, 1, 1, false
[25]: 1381, 26.0, 1, 1, false
[25]: 555, 74.0, 7, 7, false
[25]: 557, 71.0, 4, 4, false
[25]: 554, 55.0, 6, 6, false
[25]: 558, 68.0, 9, 9, false
[25]: 562, 42.0, 2, 2, false
[25]: 559, 1.0, 7, 7, false
[25]: 199, 57.0, 1, 1, false
[25]: 201, 65.0, 1, 1, false
[25]: 203, 64.0, 1, 1, false
[25]: 205, 62.0, 1, 1, false
[25]: 209, 55.0, 1, 1, false
[25]: 213, 74.0, 1, 1, false
[25]: 207, 49.0, 1, 1, false
[25]: 211, 25.0, 1, 1, false
[25]: 215, 37.0, 1, 1, false
[25]: 217, 25.0, 1, 1, false
[25]: 2485, 46.0, 1, 1, false
[25]: 995, 77.0, 1, 1, false
[25]: 1965, 60.0, 1, 1, false
[25]: 313, 63.0, 1, 1, false
[25]: 436, 74.0, 1, 1, false
[25]: 438, 74.0, 1, 1, false
[25]: 1438, 73.0, 1, 1, false
[25]: 1440, 60.0, 1, 1, false
[4392]: 526, 100.0, 1, 1, false
[4392]: 199, 90.0, 1, 1, false
[4392]: 201, 97.0, 1, 1, false
[4392]: 203, 99.0, 1, 1, false
[4392]: 205, 46.0, 1, 1, false
[4392]: 207, 47.0, 1, 1, false
[4392]: 209, 56.0, 1, 1, false
[4392]: 211, 70.0, 1, 1, false
[4392]: 213, 43.0, 1, 1, false
[4392]: 215, 1.0, 1, 1, false
[4392]: 2485, 6.0, 1, 1, false
[4392]: 217, 8.0, 1, 1, false
[4392]: 1351, 55.0, 1, 1, false
[4392]: 1291, 55.0, 1, 1, false
[4392]: 1139, 58.0, 1, 1, false
[4392]: 1189, 64.0, 1, 1, false
[4392]: 1203, 59.0, 1, 1, false
[4392]: 1349, 68.0, 1, 1, false
[4392]: 1420, 92.0, 1, 1, false
[4392]: 884, 63.0, 5, 8, false
[4392]: 886, 92.0, 5, 32, false
[4392]: 888, 61.0, 1, 2, false
[4392]: 830, 52.0, 5, 5, false
[4392]: 2366, 4.0, 1, 1, false
[4392]: 556, 70.0, 1, 1, false
[4392]: 1623, 44.0, 1, 1, false
[4392]: 1621, 29.0, 1, 1, false
[4392]: 1619, 31.0, 1, 1, false
[4392]: 1617, 1.0, 1, 1, false
[4392]: 1631, 5.0, 1, 1, false
[4392]: 562, 71.0, 4, 4, false
[4392]: 556, 59.0, 3, 3, false
[4392]: 554, 57.0, 3, 7, false
[4392]: 558, 69.0, 3, 5, false
[4392]: 559, 71.0, 3, 3, false
[4392]: 561, 54.0, 5, 5, false
[4392]: 563, 60.0, 2, 2, false
[4392]: 564, 61.0, 2, 2, false
[4392]: 1462, 8.0, 1, 1, false
[4392]: 3420, 92.0, 2, 2, false
[4392]: 6476, 84.0, 1, 1, false
[4392]: 995, 75.0, 4000, 4213, false
[4392]: 313, 84.0, 1, 9, false
[4392]: 590, 73.0, 1, 1, false
[4392]: 1917, 64.0, 1, 1, false
[4392]: 436, 57.0, 1, 1, false
[4392]: 441, 59.0, 6, 6, false
[4392]: 438, 60.0, 1, 1, false
[4392]: 592, 71.0, 1, 1, false
[4392]: 221, 70.0, 1, 1, false
[4392]: 2331, 5.0, 1, 1, false
[4392]: 987, 52.0, 1, 1, false
[4392]: 0, 0.0, 0, 0, true
[24]: 526, 100.0, 1, 1, false
[24]: 555, 65.0, 7, 7, false
[24]: 557, 68.0, 4, 4, false
[24]: 554, 57.0, 6, 6, false
[24]: 558, 55.0, 9, 9, false
[24]: 562, 50.0, 2, 2, false
[24]: 559, 5.0, 7, 7, false
[24]: 199, 77.0, 1, 1, false
[24]: 201, 55.0, 1, 1, false
[24]: 203, 70.0, 1, 1, false
[24]: 205, 58.0, 1, 1, false
[24]: 207, 67.0, 1, 1, false
[24]: 213, 73.0, 1, 1, false
[24]: 209, 68.0, 1, 1, false
[24]: 211, 37.0, 1, 1, false
